Time,Right Hand Signal,Head Signal,Strain Gauge Signal
1684300320.6508636,10617.6,4604.8,60963.2
1684300320.700826,11209.6,4574.4,61001.6
1684300320.7507746,11782.4,4555.2,60945.6
1684300320.800761,12345.6,4449.6,60896.0
1684300320.8508244,12910.4,4430.4,60742.4
1684300320.9007769,13408.0,4395.2,60672.0
1684300320.9507587,13960.0,4336.0,60513.6
1684300321.0007825,14598.4,4364.8,60417.6
1684300321.050826,15140.8,4187.2,60726.4
1684300321.1008205,15681.6,4176.0,60550.4
1684300321.15119,16217.6,4225.6,60467.2
1684300321.200876,16668.8,4204.8,60388.8
1684300321.25087,17201.6,4182.4,60292.8
1684300321.3008559,17734.4,4332.8,60142.4
1684300321.3507915,18268.8,4366.4,60046.4
1684300321.4007707,18808.0,4435.2,59976.0
1684300321.450852,19344.0,4424.0,60168.0
1684300321.5008414,19876.8,4430.4,60355.2
1684300321.5508096,20409.6,4236.8,60140.8
1684300321.600803,20944.0,4257.6,59961.6
1684300321.6508815,21478.4,4276.8,59777.6
1684300321.7007895,22094.4,4384.0,59465.6
1684300321.7507885,22547.2,4432.0,59446.4
1684300321.80077,23072.0,4603.2,59236.8
1684300321.8508534,23604.8,4704.0,59060.8
1684300321.9008021,24137.6,4641.6,58865.6
1684300321.9507926,24449.6,4761.6,58718.4
1684300322.0008636,24328.0,4852.8,58424.0
1684300322.0510366,24201.6,5001.6,58129.6
1684300322.1008568,24128.0,5001.6,57912.0
1684300322.151162,24017.6,5073.6,57433.6
1684300322.2008073,23867.2,5060.8,57208.0
1684300322.2508533,23724.8,5049.6,56888.0
1684300322.300815,23572.8,4998.4,56553.6
1684300322.350799,23449.6,4998.4,56283.2
1684300322.4007833,23369.6,5072.0,56041.6
1684300322.4508393,23224.0,5049.6,55720.0
1684300322.5008163,23137.6,4913.6,55404.8
1684300322.5507662,23038.4,4873.6,55036.8
1684300322.6007667,22920.0,4963.2,54723.2
1684300322.650833,22820.8,4884.8,54468.8
1684300322.7007935,22755.2,4936.0,54108.8
1684300322.750779,22718.4,4913.6,53812.8
1684300322.8007622,22764.8,4860.8,53241.6
1684300322.8508127,22646.4,4939.2,53390.4
1684300322.900776,22596.8,4923.2,53204.8
1684300322.9507577,22488.0,4812.8,53251.2
1684300323.0007892,22300.8,5196.8,53371.2
1684300323.0508184,22284.8,6203.2,52921.6
1684300323.100825,22347.2,7374.4,52776.0
1684300323.1511333,22432.0,8537.6,52523.2
1684300323.200921,22435.2,9633.6,52433.6
1684300323.2508554,22441.6,10689.6,52217.6
1684300323.3008494,22454.4,11620.8,52091.2
1684300323.3507664,22544.0,12784.0,51768.0
1684300323.400779,22548.8,13897.6,51520.0
1684300323.4511654,22555.2,15100.8,51401.6
1684300323.5008473,22644.8,16456.0,50942.4
1684300323.550794,22665.6,17684.8,50824.0
1684300323.6008549,22665.6,18788.8,50675.2
1684300323.6508958,22664.0,20164.8,50561.6
1684300323.7007906,22580.8,21336.0,50633.6
1684300323.750798,22572.8,22550.4,50572.8
1684300323.8007538,22577.6,23728.0,50467.2
1684300323.850846,22569.6,24771.2,50291.2
1684300323.9007785,22561.6,25721.6,49964.8
1684300323.9507763,22560.0,25731.2,49860.8
1684300324.0010042,22539.2,25660.8,49825.6
1684300324.0509694,22534.4,25475.2,49787.2
1684300324.1008532,22523.2,25454.4,49667.2
1684300324.151004,22496.0,25411.2,49868.8
1684300324.200886,22568.0,25516.8,49542.4
1684300324.2508862,22560.0,25496.0,49561.6
1684300324.3008144,22550.4,25534.4,49625.6
1684300324.3507702,22539.2,25515.2,49577.6
1684300324.400936,22532.8,25470.4,49537.6
1684300324.450868,22534.4,25489.6,49620.8
1684300324.5008378,22531.2,25468.8,49652.8
1684300324.5507736,22516.8,25478.4,49659.2
1684300324.6007888,22595.2,25470.4,49409.6
1684300324.6508322,22596.8,25470.4,49360.0
1684300324.7008123,22609.6,25377.6,49435.2
1684300324.7507641,22728.0,25489.6,49475.2
1684300324.8008013,22657.6,25488.0,49731.2
1684300324.8508053,22659.2,25329.6,49793.6
1684300324.9007916,22668.8,25360.0,49763.2
1684300324.9510438,22760.0,25372.8,49761.6
1684300325.0010602,22758.4,24881.6,49800.0
1684300325.0509562,22764.8,23857.6,50027.2
1684300325.1008008,22692.8,22684.8,50001.6
1684300325.1512704,22606.4,21451.2,50024.0
1684300325.2009912,22603.2,20443.2,49910.4
1684300325.251131,22596.8,19379.2,49891.2
1684300325.3008664,22664.0,18382.4,49841.6
1684300325.3508196,22572.8,17196.8,49987.2
1684300325.4007685,22564.8,15984.0,50054.4
1684300325.4508483,22555.2,14870.4,49729.6
1684300325.501393,22467.2,13484.8,49918.4
1684300325.551258,22448.0,12235.2,49924.8
1684300325.6004777,22449.6,11032.0,49761.6
1684300325.6505828,22449.6,9619.2,49792.0
1684300325.7008412,22451.2,8209.6,49737.6
1684300325.7508068,22457.6,6859.2,49686.4
1684300325.8011708,22462.4,5481.6,49737.6
1684300325.8509865,22540.8,4268.8,49814.4
1684300325.9004507,22548.8,3280.0,50065.6
1684300325.950618,22548.8,3201.6,50060.8
1684300326.0009134,22630.4,3211.2,50057.6
1684300326.050874,22624.0,3227.2,50044.8
1684300326.1008115,22624.0,3315.2,50121.6
1684300326.1510508,22640.0,3414.4,50134.4
1684300326.2010434,22558.4,3310.4,50336.0
1684300326.250827,22558.4,3284.8,50403.2
1684300326.3008573,22552.0,3358.4,50401.6
1684300326.3507903,22550.4,3356.8,50475.2
1684300326.4007928,22556.8,3299.2,50448.0
1684300326.4508724,22558.4,3280.0,50390.4
1684300326.501402,22641.6,3668.8,50171.2
1684300326.55113,22646.4,4864.0,50326.4
1684300326.6004572,22576.0,5852.8,50600.0
1684300326.6495273,22569.6,6960.0,50598.4
1684300326.6996124,22584.0,8073.6,50608.0
1684300326.7508018,22483.2,9059.2,50569.6
1684300326.8008165,22510.4,10241.6,50672.0
1684300326.8508039,22545.6,11555.2,50561.6
1684300326.9008636,22564.8,13043.2,50606.4
1684300326.9507704,22505.6,14430.4,50590.4
1684300327.0008059,22529.6,15828.8,50601.6
1684300327.0511084,22465.6,17238.4,50662.4
1684300327.1009774,22475.2,18494.4,50622.4
1684300327.1508486,22475.2,20048.0,50398.4
1684300327.2010188,22473.6,21339.2,50448.0
1684300327.2508385,22558.4,22910.4,50238.4
1684300327.3008845,22473.6,24142.4,50270.4
1684300327.3508008,22473.6,25216.0,50257.6
1684300327.4007673,22550.4,25489.6,49905.6
1684300327.45079,22544.0,25433.6,50201.6
1684300327.5008638,22534.4,25412.8,50308.8
1684300327.5508025,22528.0,25494.4,50305.6
1684300327.6014447,22516.8,25513.6,50504.0
1684300327.6512225,22508.8,25609.6,50513.6
1684300327.699954,22580.8,25620.8,50577.6
1684300327.7498221,22750.4,25590.4,50571.2
1684300327.8007896,22742.4,25584.0,50604.8
1684300327.850807,22662.4,25524.8,50609.6
1684300327.9008462,22654.4,25502.4,50702.4
1684300327.950788,22664.0,25366.4,50710.4
1684300328.000767,22592.0,25366.4,50718.4
1684300328.0507576,22601.6,25385.6,50704.0
1684300328.1008506,22603.2,25318.4,50641.6
1684300328.1507576,22614.4,25150.4,50603.2
1684300328.200951,22614.4,25198.4,50694.4
1684300328.2507799,22622.4,25246.4,50630.4
1684300328.3008816,22628.8,25232.0,50652.8
1684300328.3507617,22638.4,25344.0,50660.8
1684300328.4007764,22638.4,25320.0,50699.2
1684300328.4509604,22654.4,25400.0,50731.2
1684300328.5009558,22574.4,25020.8,50931.2
1684300328.5508363,22580.8,23856.0,50822.4
1684300328.6008809,22580.8,22744.0,50843.2
1684300328.6508474,22580.8,21636.8,50923.2
1684300328.7008903,22564.8,20544.0,50884.8
1684300328.7507725,22545.6,19468.8,50870.4
1684300328.8007827,22516.8,18275.2,50793.6
1684300328.8507543,22488.0,16963.2,50816.0
1684300328.9008632,22502.4,15496.0,50912.0
1684300328.95077,22473.6,14166.4,50851.2
1684300329.0012639,22452.8,12768.0,50828.8
1684300329.050651,22600.0,11414.4,50857.6
1684300329.100595,22600.0,10217.6,50932.8
1684300329.1505005,22604.8,8684.8,50881.6
1684300329.2006025,22691.2,7484.8,50948.8
1684300329.250793,23062.4,6072.0,51224.0
1684300329.3011425,23078.4,4756.8,51411.2
1684300329.3508444,23089.6,3718.4,51560.0
1684300329.401044,23019.2,3424.0,52177.6
1684300329.4509122,23043.2,3401.6,52500.8
1684300329.5009403,23080.0,3393.6,52803.2
1684300329.5508285,23219.2,3352.0,53134.4
1684300329.600777,23617.6,3460.8,52968.0
1684300329.650792,24027.2,3384.0,53238.4
1684300329.700949,23652.8,3393.6,53548.8
1684300329.75081,22952.0,3683.2,53849.6
1684300329.800774,22427.2,3739.2,54171.2
1684300329.8507607,21905.6,3747.2,54468.8
1684300329.900918,21382.4,3779.2,54664.0
1684300329.9508514,20851.2,3822.4,54995.2
1684300330.0008028,20320.0,3921.6,55329.6
1684300330.0512166,19868.8,3923.2,55672.0
1684300330.1012151,19342.4,3923.2,55932.8
1684300330.1507106,18808.0,3912.0,55998.4
1684300330.2005768,18283.2,3875.2,56257.6
1684300330.2504003,17750.4,3873.6,56174.4
1684300330.3006165,17307.2,3864.0,56473.6
1684300330.3511434,16776.0,3763.2,56684.8
1684300330.4008803,16241.6,3782.4,57030.4
1684300330.450758,15696.0,3736.0,57377.6
1684300330.5010023,15161.6,3747.2,57691.2
1684300330.550778,14628.8,3745.6,58038.4
1684300330.600775,14091.2,3787.2,58280.0
1684300330.6507413,13558.4,3867.2,58537.6
1684300330.7009187,13024.0,3908.8,58870.4
1684300330.7507794,12486.4,3907.2,59179.2
1684300330.8007696,11948.8,3939.2,59459.2
1684300330.850746,11492.8,4030.4,59475.2
1684300330.9009013,10924.8,4100.8,59740.8
1684300330.9507673,10396.8,4028.8,60124.8
1684300331.000742,9942.4,4120.0,60428.8
1684300331.0508106,9243.2,4099.2,60684.8
1684300331.1008928,8700.8,4049.6,60980.8
1684300331.1507802,8161.6,4131.2,61569.6
1684300331.2009497,7635.2,3907.2,61758.4
1684300331.250762,6732.8,3865.6,61883.2
1684300331.300922,6195.2,3907.2,61974.4
1684300331.3507571,5732.8,3990.4,61955.2
1684300331.4007373,5358.4,4086.4,61619.2
1684300331.4507625,4894.4,4161.6,61420.8
1684300331.5015173,4332.8,4190.4,61320.0
1684300331.5516381,3665.6,4289.6,61304.0
1684300331.5995598,2825.6,4211.2,61724.8
1684300331.6493285,1974.4,4187.2,61476.8
1684300331.7005353,1744.0,4288.0,61155.2
1684300331.7503972,1744.0,4019.2,61092.8
1684300331.8007872,1742.4,4017.6,61097.6
1684300331.850784,1742.4,3977.6,61089.6
1684300331.9008942,1740.8,3976.0,61121.6
1684300331.9507651,1744.0,3968.0,61070.4
1684300332.0007675,1740.8,3891.2,61057.6
1684300332.0510144,1659.2,3878.4,60992.0
1684300332.100964,1662.4,3936.0,61099.2
1684300332.1507902,1662.4,3996.8,61340.8
1684300332.200953,1664.0,4065.6,61321.6
1684300332.2507684,1662.4,4188.8,61792.0
1684300332.3009229,1582.4,4120.0,61720.0
1684300332.350778,1582.4,4236.8,61804.8
1684300332.4007924,1582.4,4249.6,61820.8
1684300332.4508321,1582.4,4326.4,61764.8
1684300332.5009224,1584.0,4313.6,61833.6
1684300332.550782,1584.0,4305.6,61763.2
1684300332.6015759,1584.0,4480.0,61848.0
1684300332.6503403,1585.6,4364.8,61804.8
1684300332.7002912,1582.4,4332.8,61841.6
1684300332.7504163,1584.0,4332.8,61619.2
1684300332.800437,1584.0,4353.6,61676.8
1684300332.8507667,1504.0,4251.2,61902.4
1684300332.9008775,1504.0,4211.2,61809.6
1684300332.9507802,1504.0,4220.8,61822.4
1684300333.000738,1422.4,4217.6,61780.8
1684300333.0507593,1425.6,4177.6,61784.0
1684300333.1008801,1424.0,4259.2,61808.0
1684300333.1508076,1425.6,4176.0,61784.0
1684300333.2009559,1419.2,4211.2,61803.2
1684300333.2508082,1435.2,4214.4,61755.2
1684300333.3009114,1430.4,4161.6,61713.6
1684300333.3507938,1430.4,4131.2,61638.4
1684300333.4007485,1345.6,4110.4,61795.2
1684300333.4510543,1344.0,4048.0,61974.4
1684300333.5009706,1350.4,4048.0,62075.2
1684300333.5508702,1350.4,3939.2,62072.0
1684300333.600819,1268.8,3928.0,62072.0
1684300333.6508236,1188.8,3979.2,62382.4
1684300333.7008936,1188.8,3899.2,62678.4
1684300333.7508037,1190.4,3896.0,62747.2
1684300333.8007445,1192.0,3968.0,62713.6
1684300333.8507636,1192.0,4009.6,62745.6
1684300333.9008698,1200.0,4078.4,62777.6
1684300333.9507658,1195.2,4099.2,62819.2
1684300334.0007641,1195.2,4075.2,62873.6
1684300334.0507433,1195.2,4088.0,62900.8
1684300334.1009297,1193.6,4030.4,62851.2
1684300334.1507952,1193.6,4038.4,62902.4
1684300334.200986,1198.4,3937.6,62958.4
1684300334.2508185,1198.4,3816.0,62939.2
1684300334.300935,1196.8,3787.2,62921.6
1684300334.3507733,1195.2,3700.8,62852.8
1684300334.4010408,1195.2,3689.6,62758.4
1684300334.450777,1200.0,3600.0,62814.4
1684300334.5009062,1198.4,3632.0,62731.2
1684300334.550783,1198.4,3700.8,62804.8
1684300334.6007454,1280.0,3638.4,62483.2
1684300334.650748,1276.8,3673.6,62521.6
1684300334.700847,1278.4,3724.8,62472.0
1684300334.7507746,1276.8,3726.4,62684.8
1684300334.8011115,1361.6,3798.4,62430.4
1684300334.8510256,1361.6,3819.2,62438.4
1684300334.9009595,1438.4,3865.6,62169.6
1684300334.9508178,1438.4,3956.8,62179.2
1684300335.0007362,1438.4,3868.8,62140.8
1684300335.050773,1436.8,4022.4,62166.4
1684300335.101196,1436.8,3902.4,62102.4
1684300335.1511629,1438.4,3913.6,62126.4
1684300335.2005851,1438.4,3992.0,62043.2
1684300335.2504048,1336.0,3902.4,62182.4
1684300335.300933,1344.0,3912.0,62249.6
1684300335.3508286,1345.6,3864.0,62529.6
1684300335.4007554,1347.2,3844.8,62508.8
1684300335.4508603,1264.0,3854.4,62513.6
1684300335.5008786,1260.8,3875.2,62500.8
1684300335.550804,1262.4,3864.0,62588.8
1684300335.6007495,1262.4,3974.4,62584.0
1684300335.6507325,1262.4,3936.0,62571.2
1684300335.7009165,1260.8,4025.6,62596.8
1684300335.7507966,1259.2,4028.8,62542.4
1684300335.8007975,1257.6,3937.6,62579.2
1684300335.8507595,1336.0,3979.2,62499.2
1684300335.9008694,1328.0,3902.4,62422.4
1684300335.9507902,1328.0,3891.2,62385.6
1684300336.0007763,1408.0,3961.6,62121.6
1684300336.0507479,1408.0,3971.2,62145.6
1684300336.1008878,1404.8,3968.0,62201.6
1684300336.1507716,1411.2,3950.4,62128.0
1684300336.2009704,1404.8,3980.8,62097.6
1684300336.2507632,1406.4,4028.8,62112.0
1684300336.3009403,1502.4,4169.6,61875.2
1684300336.3507764,1502.4,4148.8,61876.8
1684300336.400763,1502.4,4169.6,61872.0
1684300336.450748,1497.6,4169.6,61846.4
1684300336.5008993,1497.6,4268.8,61897.6
1684300336.550782,1572.8,4193.6,61731.2
1684300336.6007514,1491.2,4152.0,61976.0
1684300336.6507666,1491.2,4152.0,62016.0
1684300336.7008777,1568.0,4112.0,61976.0
1684300336.7507992,1568.0,4108.8,61971.2
1684300336.8007593,1483.2,3964.8,62246.4
1684300336.8509853,1481.6,3955.2,62241.6
1684300336.9011655,1425.6,3868.8,62555.2
1684300336.950859,1425.6,3886.4,62569.6
1684300337.0007675,1425.6,3884.8,62656.0
1684300337.0510452,1428.8,3753.6,62624.0
1684300337.1009312,1428.8,3782.4,62718.4
1684300337.150816,1510.4,3924.8,62412.8
1684300337.200966,1428.8,3865.6,62516.8
1684300337.250811,1595.2,3937.6,62339.2
1684300337.300928,1587.2,3950.4,62267.2
1684300337.3508043,1587.2,3924.8,62038.4
1684300337.4007502,1585.6,4172.8,61987.2
1684300337.4508543,1585.6,4121.6,62001.6
1684300337.5008812,1584.0,4110.4,61948.8
1684300337.5507712,1582.4,4092.8,61918.4
1684300337.6007755,1584.0,4003.2,61956.8
1684300337.6507416,1585.6,3992.0,61960.0
1684300337.7008858,1585.6,3912.0,61960.0
1684300337.7507699,1584.0,3910.4,61958.4
1684300337.8007739,1664.0,4072.0,61656.0
1684300337.8507426,1584.0,4049.6,61723.2
1684300337.9008806,1584.0,4048.0,61736.0
1684300337.9507568,2129.6,4228.8,61724.8
1684300338.0007834,2526.4,4160.0,61961.6
1684300338.0507407,3041.6,4267.2,61993.6
1684300338.100876,3867.2,4369.6,61817.6
1684300338.1507673,4468.8,4350.4,61870.4
1684300338.2009566,5099.2,4371.2,61851.2
1684300338.250769,5726.4,4334.4,61811.2
1684300338.3008995,6248.0,4220.8,62073.6
1684300338.3507922,6881.6,4192.0,62113.6
1684300338.4007413,7540.8,4192.0,62105.6
1684300338.4512775,8193.6,4232.0,61787.2
1684300338.5009449,8795.2,4132.8,61769.6
1684300338.550841,9300.8,4129.6,61825.6
1684300338.600767,9870.4,4128.0,61817.6
1684300338.6507885,10524.8,4240.0,61548.8
1684300338.7008748,11012.8,4321.6,61460.8
1684300338.7507815,11576.0,4324.8,61440.0
1684300338.8007553,12139.2,4364.8,61260.8
1684300338.85077,12692.8,4393.6,61156.8
1684300338.9008565,13228.8,4414.4,61044.8
1684300338.9507933,13787.2,4337.6,60796.8
1684300339.000741,14342.4,4347.2,60590.4
1684300339.0507603,14889.6,4443.2,60324.8
1684300339.1008842,15435.2,4612.8,59848.0
1684300339.150805,15896.0,4729.6,59894.4
1684300339.2009308,16516.8,4700.8,59638.4
1684300339.2507834,16894.4,4756.8,59643.2
1684300339.3009152,17449.6,4756.8,59422.4
1684300339.3508027,17993.6,4915.2,59201.6
1684300339.4009836,18452.8,4643.2,59204.8
1684300339.4509254,18993.6,4651.2,59004.8
1684300339.5008924,19537.6,4793.6,58731.2
1684300339.5507717,20083.2,4812.8,58420.8
1684300339.6007764,20622.4,4854.4,58051.2
1684300339.6507256,21161.6,4828.8,57694.4
1684300339.7008932,21704.0,4788.8,57363.2
1684300339.7507625,22329.6,4771.2,56785.6
1684300339.8007782,22793.6,4564.8,56760.0
1684300339.850744,23336.0,4526.4,56414.4
1684300339.9008722,23960.0,4529.6,56001.6
1684300339.9507556,23960.0,4350.4,55668.8
1684300340.0007215,24016.0,4329.6,55393.6
1684300340.0507267,24033.6,4232.0,55025.6
1684300340.100894,23744.0,4112.0,54868.8
1684300340.1509762,23670.4,4129.6,54540.8
1684300340.2010193,23667.2,4110.4,54142.4
1684300340.250864,23580.8,4076.8,53793.6
1684300340.3009105,23505.6,4601.6,53451.2
1684300340.350768,23416.0,5681.6,53118.4
1684300340.4007561,23300.8,6854.4,52849.6
1684300340.4507346,23280.0,8140.8,52595.2
1684300340.5008385,23235.2,9323.2,52286.4
1684300340.5507636,23212.8,10526.4,52032.0
1684300340.6007307,23204.8,11840.0,51856.0
1684300340.6507509,23096.0,13203.2,51856.0
1684300340.700847,23073.6,14512.0,51721.6
1684300340.7507896,23057.6,15886.4,51417.6
1684300340.8007333,23038.4,17313.6,51280.0
1684300340.8507307,23112.0,18635.2,50814.4
1684300340.9008625,23105.6,19963.2,50566.4
1684300340.950758,23112.0,21233.6,50470.4
1684300341.0007348,23094.4,22377.6,50275.2
1684300341.0507524,23078.4,23228.8,50172.8
1684300341.1008546,23068.8,23328.0,50387.2
1684300341.1508071,23057.6,23049.6,50393.6
1684300341.2009542,23048.0,23120.0,50292.8
1684300341.2507982,23038.4,23040.0,50232.0
1684300341.3011885,23012.8,23126.4,50212.8
1684300341.3513064,23001.6,23043.2,50449.6
1684300341.4007642,23078.4,23099.2,49993.6
1684300341.45099,23144.0,23180.8,49568.0
1684300341.5011048,23132.8,23019.2,49532.8
1684300341.550778,23276.8,23107.2,49156.8
1684300341.600766,23267.2,23004.8,49185.6
1684300341.6507258,23257.6,23032.0,49262.4
1684300341.700897,23248.0,23001.6,49246.4
1684300341.750755,23158.4,23020.8,49540.8
1684300341.8007777,23145.6,23043.2,49547.2
1684300341.8507342,23136.0,23102.4,49574.4
1684300341.9008493,23044.8,23108.8,49723.2
1684300341.950762,23033.6,23158.4,49776.0
1684300342.0007505,23038.4,23180.8,49774.4
1684300342.0510035,23040.0,23139.2,49784.0
1684300342.100989,23038.4,23256.0,49812.8
1684300342.1508179,23044.8,23216.0,49784.0
1684300342.2009625,22963.2,23273.6,49945.6
1684300342.2507613,23046.4,23355.2,49848.0
1684300342.3008947,23048.0,22822.4,49884.8
1684300342.3507702,23048.0,21760.0,49955.2
1684300342.400752,23059.2,20568.0,49929.6
1684300342.4507558,22980.8,19220.8,50164.8
1684300342.5008667,22976.0,18027.2,50216.0
1684300342.5507622,22971.2,16833.6,50203.2
1684300342.6007416,22961.6,15430.4,50025.6
1684300342.6507592,22969.6,13968.0,49929.6
1684300342.7011745,23060.8,12641.6,49648.0
1684300342.7518644,23059.2,11324.8,49728.0
1684300342.8005967,23072.0,9987.2,49769.6
1684300342.8504605,22988.8,8724.8,50036.8
1684300342.9008837,22980.8,7376.0,50094.4
1684300342.9508183,22958.4,6156.8,49928.0
1684300343.0007453,22977.6,5004.8,49974.4
1684300343.0511575,22995.2,3979.2,49996.8
1684300343.1008902,23022.4,3771.2,49950.4
1684300343.1508017,23054.4,3760.0,49854.4
1684300343.2009578,23086.4,3787.2,49654.4
1684300343.2507625,23118.4,3707.2,49787.2
1684300343.300907,23142.4,3739.2,49916.8
1684300343.3507683,23160.0,3660.8,49899.2
1684300343.4007733,23075.2,3747.2,50622.4
1684300343.4508662,23028.8,3776.0,51065.6
1684300343.501012,22649.6,3784.0,51398.4
1684300343.5508676,22043.2,3708.8,52014.4
1684300343.6008043,21593.6,3753.6,52211.2
1684300343.6507862,21139.2,3852.8,52363.2
1684300343.7015595,20606.4,3860.8,52662.4
1684300343.7504013,20072.0,3859.2,53025.6
1684300343.8001595,19542.4,3846.4,53257.6
1684300343.8494515,19009.6,3817.6,53272.0
1684300343.8995843,18561.6,3796.8,53484.8
1684300343.950798,18027.2,3747.2,53734.4
1684300344.0007825,17491.2,3736.0,53993.6
1684300344.050746,17036.8,3918.4,54052.8
1684300344.100912,16504.0,3841.6,54300.8
1684300344.150788,15961.6,3860.8,54617.6
1684300344.2009976,15420.8,3870.4,54952.0
1684300344.2510157,14795.2,3809.6,55350.4
1684300344.3012455,14251.2,3880.0,55630.4
