Time,Right Hand Signal,Head Signal,Strain Gauge Signal
1684297963.976709,2013.8666666666666,4344.533333333334,61453.86666666667
1684297964.026818,2012.8,4247.466666666666,61467.73333333333
1684297964.0767589,2011.7333333333333,4200.533333333334,61434.666666666664
1684297964.1267025,2010.6666666666667,4198.4,61397.333333333336
1684297964.1767805,2010.6666666666667,4146.133333333333,61417.6
1684297964.226795,2011.7333333333333,4144.0,61384.53333333333
1684297964.2767491,2012.8,4163.2,61590.4
1684297964.3268888,2014.9333333333334,4184.533333333334,61582.933333333334
1684297964.376758,2014.9333333333334,4178.133333333333,61609.6
1684297964.4267979,2013.8666666666666,4257.066666666667,61809.066666666666
1684297964.4767337,2012.8,4243.2,61766.4
1684297964.5269234,2012.8,4247.466666666666,61730.13333333333
1684297964.576961,2013.8666666666666,4258.133333333333,61936.0
1684297964.626809,2013.8666666666666,4307.2,61984.0
1684297964.6767023,2012.8,4229.333333333333,61991.46666666667
1684297964.726729,2011.7333333333333,4220.8,62077.86666666667
1684297964.776701,1957.3333333333333,4100.266666666666,62035.2
1684297964.826786,1956.2666666666667,4059.733333333333,62087.46666666667
1684297964.8767097,2009.6,4006.4,62021.333333333336
1684297964.9269128,2008.5333333333333,4006.4,62018.13333333333
1684297964.9769225,2062.9333333333334,4080.0,61826.13333333333
1684297965.0269344,2064.0,4078.9333333333334,61881.6
1684297965.0767221,2064.0,4058.6666666666665,61885.86666666667
1684297965.1266975,2010.6666666666667,4128.0,61864.53333333333
1684297965.1767008,1954.1333333333334,4259.2,61898.666666666664
1684297965.2267795,1953.0666666666666,4233.6,61850.666666666664
1684297965.2767026,2007.4666666666667,4272.0,61816.53333333333
1684297965.32672,1849.6,4332.8,61816.53333333333
1684297965.3766863,1778.1333333333334,4318.933333333333,61832.53333333333
1684297965.4267895,1725.8666666666666,4321.066666666667,61881.6
1684297965.4766877,1726.9333333333334,4260.266666666666,61926.4
1684297965.5267665,1674.6666666666667,4260.266666666666,61942.4
1684297965.5769503,1671.4666666666667,4259.2,61915.73333333333
1684297965.6267965,1671.4666666666667,4258.133333333333,61927.46666666667
1684297965.676741,1672.5333333333333,4258.133333333333,61921.066666666666
1684297965.7267303,1673.6,4294.4,61957.333333333336
1684297965.776716,1620.2666666666667,4241.066666666667,62151.46666666667
1684297965.826803,1620.2666666666667,4165.333333333333,62132.26666666667
1684297965.8767107,1620.2666666666667,4171.733333333334,62141.86666666667
1684297965.926674,1618.1333333333334,4171.733333333334,62183.46666666667
1684297965.9772778,1618.1333333333334,4209.066666666667,62217.6
1684297966.0273697,1671.4666666666667,4167.466666666666,62179.2
1684297966.0754964,1671.4666666666667,4176.0,62364.8
1684297966.125262,1675.7333333333333,4153.6,62401.066666666666
1684297966.1763587,1671.4666666666667,4154.666666666667,62393.6
1684297966.2264152,1559.4666666666667,4152.533333333334,62404.26666666667
1684297966.2764428,1612.8,4141.866666666667,62560.0
1684297966.3267944,1556.2666666666667,4089.6,62821.333333333336
1684297966.3767564,1556.2666666666667,4094.9333333333334,62864.0
1684297966.4268014,1553.0666666666666,4094.9333333333334,62800.0
1684297966.476816,1443.2,4093.866666666667,62804.26666666667
1684297966.5267532,1390.9333333333334,4091.733333333333,62762.666666666664
1684297966.576948,1444.2666666666667,4141.866666666667,62739.2
1684297966.6268237,1392.0,4061.866666666667,62848.0
1684297966.6767468,1394.1333333333334,4061.866666666667,62844.8
1684297966.7267447,1390.9333333333334,4055.4666666666667,62836.26666666667
1684297966.776736,1389.8666666666666,4069.3333333333335,62841.6
1684297966.8268592,1389.8666666666666,4116.266666666666,62691.2
1684297966.876712,1388.8,4273.066666666667,62683.73333333333
1684297966.9267125,1388.8,4273.066666666667,62659.2
1684297966.9767153,1441.0666666666666,4320.0,62473.6
1684297967.0269697,1442.1333333333334,4330.666666666667,62499.2
1684297967.077414,1442.1333333333334,4324.266666666666,62472.53333333333
1684297967.126563,1528.5333333333333,4384.0,62488.53333333333
1684297967.1764102,1529.6,4444.8,62489.6
1684297967.2261019,1586.1333333333334,4444.8,62488.53333333333
1684297967.2759802,1585.0666666666666,4439.466666666666,62528.0
1684297967.326721,1532.8,4439.466666666666,62528.0
1684297967.3767073,1532.8,4440.533333333334,62549.333333333336
1684297967.4267888,1533.8666666666666,4461.866666666667,62570.666666666664
1684297967.4767017,1536.0,4461.866666666667,62616.53333333333
1684297967.5267382,1541.3333333333333,4473.6,62679.46666666667
1684297967.5768793,1540.2666666666667,4535.466666666666,62646.4
1684297967.6268187,1539.2,4466.133333333333,62670.933333333334
1684297967.6767147,1591.4666666666667,4516.266666666666,62702.933333333334
1684297967.7267313,1589.3333333333333,4517.333333333333,62715.73333333333
1684297967.7766974,1590.4,4516.266666666666,62763.73333333333
1684297967.8268137,1641.6,4504.533333333334,62712.53333333333
1684297967.8767147,1587.2,4496.0,62744.53333333333
1684297967.9267693,1588.2666666666667,4483.2,62754.13333333333
1684297967.9766893,1533.8666666666666,4423.466666666666,62963.2
1684297968.0268,1479.4666666666667,4423.466666666666,62915.2
1684297968.0767045,1481.6,4344.533333333334,62931.2
1684297968.1267104,1480.5333333333333,4292.266666666666,62953.6
1684297968.1766882,1480.5333333333333,4206.933333333333,62924.8
1684297968.226952,1426.1333333333334,4197.333333333333,62954.666666666664
1684297968.276747,1370.6666666666667,4145.066666666667,63187.2
1684297968.3267157,1316.2666666666667,4163.2,63216.0
1684297968.3767006,1366.4,4156.8,63219.2
1684297968.4268048,1802.6666666666667,4196.266666666666,63175.46666666667
1684297968.4767337,2192.0,4203.733333333334,63163.73333333333
1684297968.5267296,2620.8,4250.666666666667,62936.53333333333
1684297968.5769012,3010.133333333333,4304.0,62758.4
1684297968.626793,3410.133333333333,4350.933333333333,62699.73333333333
1684297968.6767397,3814.4,4411.733333333334,62548.26666666667
1684297968.726785,4246.4,4362.666666666667,62341.333333333336
1684297968.7767324,4673.066666666667,4414.933333333333,62232.53333333333
1684297968.82679,5139.2,4483.2,62088.53333333333
1684297968.8767512,5607.466666666666,4578.133333333333,61856.0
1684297968.926685,6038.4,4578.133333333333,61810.13333333333
1684297968.976678,6529.066666666667,4641.066666666667,61593.6
1684297969.026783,6961.066666666667,4648.533333333334,61624.53333333333
1684297969.076695,7427.2,4714.666666666667,61601.066666666666
1684297969.1266878,7816.533333333334,4736.0,61532.8
1684297969.176723,8204.8,4722.133333333333,61538.13333333333
